country,time,cases_sum,cases_diff,deaths_sum,deaths_diff,source
Cabrero,2020-04-11,9.333333333333332,2.333333333333332,NA,NA,minsal
Cabrero,2020-04-12,11.666666666666666,2.333333333333334,NA,NA,minsal
Cabrero,2020-04-13,14,2.333333333333334,NA,NA,minsal
Cabrero,2020-04-14,18,4,NA,NA,minsal
Cabrero,2020-04-15,22,4,NA,NA,minsal
Cabrero,2020-04-16,26.5,4.5,NA,NA,minsal
Cabrero,2020-04-17,31,4.5,NA,NA,minsal
Cabrero,2020-04-18,34,3,NA,NA,minsal
Cabrero,2020-04-19,37,3,NA,NA,minsal
Cabrero,2020-04-20,40,3,NA,NA,minsal
Cabrero,2020-04-21,43.25,3.25,NA,NA,minsal
Cabrero,2020-04-22,46.5,3.25,NA,NA,minsal
Cabrero,2020-04-23,49.75,3.25,NA,NA,minsal
Cabrero,2020-04-24,53,3.25,NA,NA,minsal
Calama,2020-03-30,0,0,NA,NA,minsal
Calama,2020-03-31,1.5,1.5,NA,NA,minsal
Calama,2020-04-01,3,1.5,NA,NA,minsal
Calama,2020-04-02,5.5,2.5,NA,NA,minsal
Calama,2020-04-03,8,2.5,NA,NA,minsal
Calama,2020-04-04,10.333333333333332,2.333333333333332,NA,NA,minsal
Calama,2020-04-05,12.666666666666666,2.333333333333334,NA,NA,minsal
Calama,2020-04-06,15,2.333333333333334,NA,NA,minsal
Calama,2020-04-07,19,4,NA,NA,minsal
Calama,2020-04-08,23,4,NA,NA,minsal
Calama,2020-04-09,29.5,6.5,NA,NA,minsal
Calama,2020-04-10,36,6.5,NA,NA,minsal
Calama,2020-04-11,42.666666666666664,6.666666666666664,NA,NA,minsal
Calama,2020-04-12,49.33333333333333,6.666666666666664,NA,NA,minsal
Calama,2020-04-13,56,6.666666666666671,NA,NA,minsal
Calama,2020-04-14,66.5,10.5,NA,NA,minsal
Calama,2020-04-15,77,10.5,NA,NA,minsal
Calama,2020-04-16,87.5,10.5,NA,NA,minsal
Calama,2020-04-17,98,10.5,NA,NA,minsal
Calama,2020-04-18,106.33333333333333,8.333333333333329,NA,NA,minsal
Calama,2020-04-19,114.66666666666666,8.333333333333329,NA,NA,minsal
Calama,2020-04-20,123,8.333333333333343,NA,NA,minsal
Calama,2020-04-21,131.75,8.75,NA,NA,minsal
Calama,2020-04-22,140.5,8.75,NA,NA,minsal
Calama,2020-04-23,149.25,8.75,NA,NA,minsal
Calama,2020-04-24,158,8.75,NA,NA,minsal
Calbuco,2020-03-30,4,0,NA,NA,minsal
Calbuco,2020-03-31,6.5,2.5,NA,NA,minsal
Calbuco,2020-04-01,9,2.5,NA,NA,minsal
Calbuco,2020-04-02,11.5,2.5,NA,NA,minsal
Calbuco,2020-04-03,14,2.5,NA,NA,minsal
Calbuco,2020-04-04,15.666666666666666,1.666666666666666,NA,NA,minsal
Calbuco,2020-04-05,17.333333333333332,1.666666666666666,NA,NA,minsal
Calbuco,2020-04-06,19,1.6666666666666679,NA,NA,minsal
Calbuco,2020-04-07,21.5,2.5,NA,NA,minsal
Calbuco,2020-04-08,24,2.5,NA,NA,minsal
Calbuco,2020-04-09,26.5,2.5,NA,NA,minsal
Calbuco,2020-04-10,29,2.5,NA,NA,minsal
Calbuco,2020-04-11,31.333333333333332,2.333333333333332,NA,NA,minsal
Calbuco,2020-04-12,33.666666666666664,2.333333333333332,NA,NA,minsal
Calbuco,2020-04-13,36,2.3333333333333357,NA,NA,minsal
Calbuco,2020-04-14,38.5,2.5,NA,NA,minsal
Calbuco,2020-04-15,41,2.5,NA,NA,minsal
Calbuco,2020-04-16,45,4,NA,NA,minsal
Calbuco,2020-04-17,49,4,NA,NA,minsal
Calbuco,2020-04-18,51,2,NA,NA,minsal
Calbuco,2020-04-19,53,2,NA,NA,minsal
Calbuco,2020-04-20,55,2,NA,NA,minsal
Calbuco,2020-04-21,56.75,1.75,NA,NA,minsal
Calbuco,2020-04-22,58.5,1.75,NA,NA,minsal
Calbuco,2020-04-23,60.25,1.75,NA,NA,minsal
Calbuco,2020-04-24,62,1.75,NA,NA,minsal
Caldera,2020-03-30,0,0,NA,NA,minsal
Caldera,2020-03-31,0,0,NA,NA,minsal
Caldera,2020-04-01,0,0,NA,NA,minsal
Caldera,2020-04-02,0,0,NA,NA,minsal
Caldera,2020-04-03,0,0,NA,NA,minsal
Caldera,2020-04-04,0,0,NA,NA,minsal
Caldera,2020-04-05,0,0,NA,NA,minsal
Caldera,2020-04-06,0,0,NA,NA,minsal
Caldera,2020-04-07,0,0,NA,NA,minsal
Caldera,2020-04-08,0,0,NA,NA,minsal
Caldera,2020-04-09,0,0,NA,NA,minsal
Caldera,2020-04-10,0,0,NA,NA,minsal
Caldera,2020-04-11,0,0,NA,NA,minsal
Caldera,2020-04-12,0,0,NA,NA,minsal
Caldera,2020-04-13,0,0,NA,NA,minsal
Caldera,2020-04-14,0,0,NA,NA,minsal
Caldera,2020-04-15,0,0,NA,NA,minsal
Caldera,2020-04-16,0,0,NA,NA,minsal
Caldera,2020-04-17,0,0,NA,NA,minsal
Caldera,2020-04-18,0,0,NA,NA,minsal
Caldera,2020-04-19,0,0,NA,NA,minsal
Caldera,2020-04-20,0,0,NA,NA,minsal
Caldera,2020-04-21,0,0,NA,NA,minsal
Caldera,2020-04-22,0,0,NA,NA,minsal
Caldera,2020-04-23,0,0,NA,NA,minsal
Caldera,2020-04-24,0,0,NA,NA,minsal
Calera,2020-03-30,6,0,NA,NA,minsal
Calera,2020-03-31,9,3,NA,NA,minsal
Calera,2020-04-01,12,3,NA,NA,minsal
Calera,2020-04-02,15.5,3.5,NA,NA,minsal
Calera,2020-04-03,19,3.5,NA,NA,minsal
Calera,2020-04-04,21.333333333333332,2.333333333333332,NA,NA,minsal
Calera,2020-04-05,23.666666666666664,2.333333333333332,NA,NA,minsal
Calera,2020-04-06,26,2.3333333333333357,NA,NA,minsal
Calera,2020-04-07,30.5,4.5,NA,NA,minsal
Calera,2020-04-08,35,4.5,NA,NA,minsal
Calera,2020-04-09,39.5,4.5,NA,NA,minsal
Calera,2020-04-10,44,4.5,NA,NA,minsal
Calera,2020-04-11,47,3,NA,NA,minsal
Calera,2020-04-12,50,3,NA,NA,minsal
Calera,2020-04-13,53,3,NA,NA,minsal
Calera,2020-04-14,58.5,5.5,NA,NA,minsal
Calera,2020-04-15,64,5.5,NA,NA,minsal
Calera,2020-04-16,70.5,6.5,NA,NA,minsal
Calera,2020-04-17,77,6.5,NA,NA,minsal
Calera,2020-04-18,82.33333333333333,5.333333333333329,NA,NA,minsal
Calera,2020-04-19,87.66666666666667,5.333333333333343,NA,NA,minsal
Calera,2020-04-20,93,5.333333333333329,NA,NA,minsal
Calera,2020-04-21,98.5,5.5,NA,NA,minsal
Calera,2020-04-22,104,5.5,NA,NA,minsal
Calera,2020-04-23,109.5,5.5,NA,NA,minsal
Calera,2020-04-24,115,5.5,NA,NA,minsal
Calera de Tango,2020-03-30,6,0,NA,NA,minsal
Calera de Tango,2020-03-31,9.5,3.5,NA,NA,minsal
Calera de Tango,2020-04-01,13,3.5,NA,NA,minsal
Calera de Tango,2020-04-02,16.5,3.5,NA,NA,minsal
Calera de Tango,2020-04-03,20,3.5,NA,NA,minsal
Calera de Tango,2020-04-04,22.333333333333332,2.333333333333332,NA,NA,minsal
Calera de Tango,2020-04-05,24.666666666666664,2.333333333333332,NA,NA,minsal
Calera de Tango,2020-04-06,27,2.3333333333333357,NA,NA,minsal
Calera de Tango,2020-04-07,31,4,NA,NA,minsal
Calera de Tango,2020-04-08,35,4,NA,NA,minsal
Calera de Tango,2020-04-09,39,4,NA,NA,minsal
Calera de Tango,2020-04-10,43,4,NA,NA,minsal
Calera de Tango,2020-04-11,46.333333333333336,3.3333333333333357,NA,NA,minsal
Calera de Tango,2020-04-12,49.666666666666664,3.3333333333333286,NA,NA,minsal
Calera de Tango,2020-04-13,53,3.3333333333333357,NA,NA,minsal
Calera de Tango,2020-04-14,58,5,NA,NA,minsal
Calera de Tango,2020-04-15,63,5,NA,NA,minsal
Calera de Tango,2020-04-16,68.5,5.5,NA,NA,minsal
Calera de Tango,2020-04-17,74,5.5,NA,NA,minsal
Calera de Tango,2020-04-18,78.66666666666667,4.666666666666671,NA,NA,minsal
Calera de Tango,2020-04-19,83.33333333333333,4.666666666666657,NA,NA,minsal
Calera de Tango,2020-04-20,88,4.666666666666671,NA,NA,minsal
Calera de Tango,2020-04-21,91.75,3.75,NA,NA,minsal
Calera de Tango,2020-04-22,95.5,3.75,NA,NA,minsal
Calera de Tango,2020-04-23,99.25,3.75,NA,NA,minsal
Calera de Tango,2020-04-24,103,3.75,NA,NA,minsal
Calle Larga,2020-03-30,0,0,NA,NA,minsal
Calle Larga,2020-03-31,0,0,NA,NA,minsal
Calle Larga,2020-04-01,0,0,NA,NA,minsal
Calle Larga,2020-04-02,1,1,NA,NA,minsal
Calle Larga,2020-04-03,2,1,NA,NA,minsal
Calle Larga,2020-04-04,2.6666666666666665,0.6666666666666665,NA,NA,minsal
Calle Larga,2020-04-05,3.333333333333333,0.6666666666666665,NA,NA,minsal
Calle Larga,2020-04-06,4,0.666666666666667,NA,NA,minsal
Calle Larga,2020-04-07,4.5,0.5,NA,NA,minsal
Calle Larga,2020-04-08,5,0.5,NA,NA,minsal
Calle Larga,2020-04-09,6,1,NA,NA,minsal
Calle Larga,2020-04-10,7,1,NA,NA,minsal
Calle Larga,2020-04-11,7.666666666666667,0.666666666666667,NA,NA,minsal
Calle Larga,2020-04-12,8.333333333333334,0.666666666666667,NA,NA,minsal
Calle Larga,2020-04-13,9,0.6666666666666661,NA,NA,minsal
Calle Larga,2020-04-14,10,1,NA,NA,minsal
Calle Larga,2020-04-15,11,1,NA,NA,minsal
Calle Larga,2020-04-16,13,2,NA,NA,minsal
Calle Larga,2020-04-17,15,2,NA,NA,minsal
Calle Larga,2020-04-18,16.666666666666668,1.6666666666666679,NA,NA,minsal
Calle Larga,2020-04-19,18.333333333333332,1.6666666666666643,NA,NA,minsal
Calle Larga,2020-04-20,20,1.6666666666666679,NA,NA,minsal
Calle Larga,2020-04-21,21.5,1.5,NA,NA,minsal
Calle Larga,2020-04-22,23,1.5,NA,NA,minsal
Calle Larga,2020-04-23,24.5,1.5,NA,NA,minsal
Calle Larga,2020-04-24,26,1.5,NA,NA,minsal
Camarones,2020-03-30,0,0,NA,NA,minsal
Camarones,2020-03-31,0,0,NA,NA,minsal
Camarones,2020-04-01,0,0,NA,NA,minsal
Camarones,2020-04-02,0,0,NA,NA,minsal
Camarones,2020-04-03,0,0,NA,NA,minsal
Camarones,2020-04-04,0,0,NA,NA,minsal
Camarones,2020-04-05,0,0,NA,NA,minsal
Camarones,2020-04-06,0,0,NA,NA,minsal
Camarones,2020-04-07,0,0,NA,NA,minsal
Camarones,2020-04-08,0,0,NA,NA,minsal
Camarones,2020-04-09,0,0,NA,NA,minsal
Camarones,2020-04-10,0,0,NA,NA,minsal
Camarones,2020-04-11,0,0,NA,NA,minsal
Camarones,2020-04-12,0,0,NA,NA,minsal
Camarones,2020-04-13,0,0,NA,NA,minsal
Camarones,2020-04-14,0,0,NA,NA,minsal
Camarones,2020-04-15,0,0,NA,NA,minsal
Camarones,2020-04-16,0,0,NA,NA,minsal
Camarones,2020-04-17,0,0,NA,NA,minsal
Camarones,2020-04-18,0,0,NA,NA,minsal
Camarones,2020-04-19,0,0,NA,NA,minsal
Camarones,2020-04-20,0,0,NA,NA,minsal
Camarones,2020-04-21,0,0,NA,NA,minsal
Camarones,2020-04-22,0,0,NA,NA,minsal
Camarones,2020-04-23,0,0,NA,NA,minsal
Camarones,2020-04-24,0,0,NA,NA,minsal
Camiña,2020-03-30,0,0,NA,NA,minsal
Camiña,2020-03-31,0,0,NA,NA,minsal
Camiña,2020-04-01,0,0,NA,NA,minsal
Camiña,2020-04-02,0,0,NA,NA,minsal
Camiña,2020-04-03,0,0,NA,NA,minsal
Camiña,2020-04-04,0,0,NA,NA,minsal
Camiña,2020-04-05,0,0,NA,NA,minsal
Camiña,2020-04-06,0,0,NA,NA,minsal
Camiña,2020-04-07,0,0,NA,NA,minsal
Camiña,2020-04-08,0,0,NA,NA,minsal
Camiña,2020-04-09,0,0,NA,NA,minsal
Camiña,2020-04-10,0,0,NA,NA,minsal
Camiña,2020-04-11,0,0,NA,NA,minsal
Camiña,2020-04-12,0,0,NA,NA,minsal
Camiña,2020-04-13,0,0,NA,NA,minsal
Camiña,2020-04-14,0,0,NA,NA,minsal
Camiña,2020-04-15,0,0,NA,NA,minsal
Camiña,2020-04-16,0,0,NA,NA,minsal
Camiña,2020-04-17,0,0,NA,NA,minsal
Camiña,2020-04-18,0,0,NA,NA,minsal
Camiña,2020-04-19,0,0,NA,NA,minsal
Camiña,2020-04-20,0,0,NA,NA,minsal
Camiña,2020-04-21,0,0,NA,NA,minsal
Camiña,2020-04-22,0,0,NA,NA,minsal
Camiña,2020-04-23,0,0,NA,NA,minsal
Camiña,2020-04-24,0,0,NA,NA,minsal
Canela,2020-03-30,0,0,NA,NA,minsal
Canela,2020-03-31,0,0,NA,NA,minsal
Canela,2020-04-01,0,0,NA,NA,minsal
Canela,2020-04-02,0,0,NA,NA,minsal
Canela,2020-04-03,0,0,NA,NA,minsal
Canela,2020-04-04,0,0,NA,NA,minsal
Canela,2020-04-05,0,0,NA,NA,minsal
Canela,2020-04-06,0,0,NA,NA,minsal
Canela,2020-04-07,0,0,NA,NA,minsal
Canela,2020-04-08,0,0,NA,NA,minsal
Canela,2020-04-09,0,0,NA,NA,minsal
Canela,2020-04-10,0,0,NA,NA,minsal
Canela,2020-04-11,0,0,NA,NA,minsal
Canela,2020-04-12,0,0,NA,NA,minsal
Canela,2020-04-13,0,0,NA,NA,minsal
Canela,2020-04-14,0,0,NA,NA,minsal
Canela,2020-04-15,0,0,NA,NA,minsal
Canela,2020-04-16,0,0,NA,NA,minsal
Canela,2020-04-17,0,0,NA,NA,minsal
Canela,2020-04-18,0,0,NA,NA,minsal
Canela,2020-04-19,0,0,NA,NA,minsal
Canela,2020-04-20,0,0,NA,NA,minsal
Canela,2020-04-21,0,0,NA,NA,minsal
Canela,2020-04-22,0,0,NA,NA,minsal
Canela,2020-04-23,0,0,NA,NA,minsal
Canela,2020-04-24,0,0,NA,NA,minsal
Cañete,2020-03-30,0,0,NA,NA,minsal
Cañete,2020-03-31,0,0,NA,NA,minsal
Cañete,2020-04-01,0,0,NA,NA,minsal
Cañete,2020-04-02,0,0,NA,NA,minsal
Cañete,2020-04-03,0,0,NA,NA,minsal
Cañete,2020-04-04,0,0,NA,NA,minsal
Cañete,2020-04-05,0,0,NA,NA,minsal
Cañete,2020-04-06,0,0,NA,NA,minsal
Cañete,2020-04-07,0,0,NA,NA,minsal
Cañete,2020-04-08,0,0,NA,NA,minsal
Cañete,2020-04-09,0,0,NA,NA,minsal
Cañete,2020-04-10,0,0,NA,NA,minsal
Cañete,2020-04-11,0,0,NA,NA,minsal
Cañete,2020-04-12,0,0,NA,NA,minsal
Cañete,2020-04-13,0,0,NA,NA,minsal
Cañete,2020-04-14,0,0,NA,NA,minsal
Cañete,2020-04-15,0,0,NA,NA,minsal
Cañete,2020-04-16,0,0,NA,NA,minsal
Cañete,2020-04-17,0,0,NA,NA,minsal
Cañete,2020-04-18,0,0,NA,NA,minsal
Cañete,2020-04-19,0,0,NA,NA,minsal
Cañete,2020-04-20,0,0,NA,NA,minsal
Cañete,2020-04-21,0,0,NA,NA,minsal
Cañete,2020-04-22,0,0,NA,NA,minsal
Cañete,2020-04-23,0,0,NA,NA,minsal
Cañete,2020-04-24,0,0,NA,NA,minsal
Carahue,2020-03-30,0,0,NA,NA,minsal
Carahue,2020-03-31,1,1,NA,NA,minsal
Carahue,2020-04-01,2,1,NA,NA,minsal
Carahue,2020-04-02,3,1,NA,NA,minsal
Carahue,2020-04-03,4,1,NA,NA,minsal
Carahue,2020-04-04,5,1,NA,NA,minsal
Carahue,2020-04-05,6,1,NA,NA,minsal
Carahue,2020-04-06,7,1,NA,NA,minsal
Carahue,2020-04-07,10,3,NA,NA,minsal
Carahue,2020-04-08,13,3,NA,NA,minsal
Carahue,2020-04-09,16,3,NA,NA,minsal
Carahue,2020-04-10,19,3,NA,NA,minsal
Carahue,2020-04-11,25,6,NA,NA,minsal
Carahue,2020-04-12,31,6,NA,NA,minsal
Carahue,2020-04-13,37,6,NA,NA,minsal
Carahue,2020-04-14,47,10,NA,NA,minsal
Carahue,2020-04-15,57,10,NA,NA,minsal
Carahue,2020-04-16,68,11,NA,NA,minsal
Carahue,2020-04-17,79,11,NA,NA,minsal
Carahue,2020-04-18,87.66666666666667,8.666666666666671,NA,NA,minsal
Carahue,2020-04-19,96.33333333333333,8.666666666666657,NA,NA,minsal
Carahue,2020-04-20,105,8.666666666666671,NA,NA,minsal
Carahue,2020-04-21,112.5,7.5,NA,NA,minsal
Carahue,2020-04-22,120,7.5,NA,NA,minsal
Carahue,2020-04-23,127.5,7.5,NA,NA,minsal
Carahue,2020-04-24,135,7.5,NA,NA,minsal
Cartagena,2020-03-30,0,0,NA,NA,minsal
Cartagena,2020-03-31,0,0,NA,NA,minsal
Cartagena,2020-04-01,0,0,NA,NA,minsal
Cartagena,2020-04-02,0,0,NA,NA,minsal
Cartagena,2020-04-03,0,0,NA,NA,minsal
Cartagena,2020-04-04,0.3333333333333333,0.3333333333333333,NA,NA,minsal
Cartagena,2020-04-05,0.6666666666666666,0.3333333333333333,NA,NA,minsal
Cartagena,2020-04-06,1,0.33333333333333337,NA,NA,minsal
Cartagena,2020-04-07,1,0,NA,NA,minsal
Cartagena,2020-04-08,1,0,NA,NA,minsal
Cartagena,2020-04-09,1,0,NA,NA,minsal
Cartagena,2020-04-10,1,0,NA,NA,minsal
Cartagena,2020-04-11,1.6666666666666665,0.6666666666666665,NA,NA,minsal
Cartagena,2020-04-12,2.333333333333333,0.6666666666666665,NA,NA,minsal
Cartagena,2020-04-13,3,0.666666666666667,NA,NA,minsal
Cartagena,2020-04-14,4,1,NA,NA,minsal
Cartagena,2020-04-15,5,1,NA,NA,minsal
Cartagena,2020-04-16,6,1,NA,NA,minsal
Cartagena,2020-04-17,7,1,NA,NA,minsal
Cartagena,2020-04-18,7.666666666666667,0.666666666666667,NA,NA,minsal
Cartagena,2020-04-19,8.333333333333334,0.666666666666667,NA,NA,minsal
Cartagena,2020-04-20,9,0.6666666666666661,NA,NA,minsal
Cartagena,2020-04-21,10.5,1.5,NA,NA,minsal
Cartagena,2020-04-22,12,1.5,NA,NA,minsal
Cartagena,2020-04-23,13.5,1.5,NA,NA,minsal
Cartagena,2020-04-24,15,1.5,NA,NA,minsal
Casablanca,2020-03-30,0,0,NA,NA,minsal
Casablanca,2020-03-31,0.5,0.5,NA,NA,minsal
Casablanca,2020-04-01,1,0.5,NA,NA,minsal
Casablanca,2020-04-02,2,1,NA,NA,minsal
Casablanca,2020-04-03,3,1,NA,NA,minsal
Casablanca,2020-04-04,4,1,NA,NA,minsal
Casablanca,2020-04-05,5,1,NA,NA,minsal
Casablanca,2020-04-06,6,1,NA,NA,minsal
Casablanca,2020-04-07,7,1,NA,NA,minsal
Casablanca,2020-04-08,8,1,NA,NA,minsal
Casablanca,2020-04-09,9,1,NA,NA,minsal
Casablanca,2020-04-10,10,1,NA,NA,minsal
Casablanca,2020-04-11,11,1,NA,NA,minsal
Casablanca,2020-04-12,12,1,NA,NA,minsal
Casablanca,2020-04-13,13,1,NA,NA,minsal
Casablanca,2020-04-14,14.5,1.5,NA,NA,minsal
Casablanca,2020-04-15,16,1.5,NA,NA,minsal
Casablanca,2020-04-16,17.5,1.5,NA,NA,minsal
Casablanca,2020-04-17,19,1.5,NA,NA,minsal
Casablanca,2020-04-18,20,1,NA,NA,minsal
Casablanca,2020-04-19,21,1,NA,NA,minsal
Casablanca,2020-04-20,22,1,NA,NA,minsal
Casablanca,2020-04-21,22.75,0.75,NA,NA,minsal
Casablanca,2020-04-22,23.5,0.75,NA,NA,minsal
Casablanca,2020-04-23,24.25,0.75,NA,NA,minsal
Casablanca,2020-04-24,25,0.75,NA,NA,minsal
Castro,2020-03-30,0,0,NA,NA,minsal
Castro,2020-03-31,0.5,0.5,NA,NA,minsal
Castro,2020-04-01,1,0.5,NA,NA,minsal
Castro,2020-04-02,1.5,0.5,NA,NA,minsal
Castro,2020-04-03,2,0.5,NA,NA,minsal
Castro,2020-04-04,3.333333333333333,1.333333333333333,NA,NA,minsal
Castro,2020-04-05,4.666666666666666,1.333333333333333,NA,NA,minsal
Castro,2020-04-06,6,1.333333333333334,NA,NA,minsal
Castro,2020-04-07,9,3,NA,NA,minsal
Castro,2020-04-08,12,3,NA,NA,minsal
Castro,2020-04-09,15.5,3.5,NA,NA,minsal
Castro,2020-04-10,19,3.5,NA,NA,minsal
Castro,2020-04-11,21.333333333333332,2.333333333333332,NA,NA,minsal
Castro,2020-04-12,23.666666666666664,2.333333333333332,NA,NA,minsal
Castro,2020-04-13,26,2.3333333333333357,NA,NA,minsal
Castro,2020-04-14,29.5,3.5,NA,NA,minsal
Castro,2020-04-15,33,3.5,NA,NA,minsal
Castro,2020-04-16,36.5,3.5,NA,NA,minsal
Castro,2020-04-17,40,3.5,NA,NA,minsal
Castro,2020-04-18,42.333333333333336,2.3333333333333357,NA,NA,minsal
Castro,2020-04-19,44.666666666666664,2.3333333333333286,NA,NA,minsal
Castro,2020-04-20,47,2.3333333333333357,NA,NA,minsal
Castro,2020-04-21,48.75,1.75,NA,NA,minsal
Castro,2020-04-22,50.5,1.75,NA,NA,minsal
Castro,2020-04-23,52.25,1.75,NA,NA,minsal
Castro,2020-04-24,54,1.75,NA,NA,minsal
Catemu,2020-03-30,0,0,NA,NA,minsal
Catemu,2020-03-31,0,0,NA,NA,minsal
Catemu,2020-04-01,0,0,NA,NA,minsal
Catemu,2020-04-02,0,0,NA,NA,minsal
Catemu,2020-04-03,0,0,NA,NA,minsal
Catemu,2020-04-04,0,0,NA,NA,minsal
Catemu,2020-04-05,0,0,NA,NA,minsal
Catemu,2020-04-06,0,0,NA,NA,minsal
Catemu,2020-04-07,0,0,NA,NA,minsal
Catemu,2020-04-08,0,0,NA,NA,minsal
Catemu,2020-04-09,0,0,NA,NA,minsal
Catemu,2020-04-10,0,0,NA,NA,minsal
Catemu,2020-04-11,0,0,NA,NA,minsal
Catemu,2020-04-12,0,0,NA,NA,minsal
Catemu,2020-04-13,0,0,NA,NA,minsal
Catemu,2020-04-14,0,0,NA,NA,minsal
Catemu,2020-04-15,0,0,NA,NA,minsal
Catemu,2020-04-16,0,0,NA,NA,minsal
Catemu,2020-04-17,0,0,NA,NA,minsal
Catemu,2020-04-18,0,0,NA,NA,minsal
Catemu,2020-04-19,0,0,NA,NA,minsal
Catemu,2020-04-20,0,0,NA,NA,minsal
Catemu,2020-04-21,0,0,NA,NA,minsal
Catemu,2020-04-22,0,0,NA,NA,minsal
Catemu,2020-04-23,0,0,NA,NA,minsal
Catemu,2020-04-24,0,0,NA,NA,minsal
Cauquenes,2020-03-30,0,0,NA,NA,minsal
Cauquenes,2020-03-31,0.5,0.5,NA,NA,minsal
Cauquenes,2020-04-01,1,0.5,NA,NA,minsal
Cauquenes,2020-04-02,2.5,1.5,NA,NA,minsal
Cauquenes,2020-04-03,4,1.5,NA,NA,minsal
Cauquenes,2020-04-04,5.333333333333333,1.333333333333333,NA,NA,minsal
Cauquenes,2020-04-05,6.666666666666666,1.333333333333333,NA,NA,minsal
Cauquenes,2020-04-06,8,1.333333333333334,NA,NA,minsal
Cauquenes,2020-04-07,10,2,NA,NA,minsal
Cauquenes,2020-04-08,12,2,NA,NA,minsal
Cauquenes,2020-04-09,14,2,NA,NA,minsal
Cauquenes,2020-04-10,16,2,NA,NA,minsal
Cauquenes,2020-04-11,17.333333333333332,1.3333333333333321,NA,NA,minsal
Cauquenes,2020-04-12,18.666666666666668,1.3333333333333357,NA,NA,minsal
Cauquenes,2020-04-13,20,1.3333333333333321,NA,NA,minsal
Cauquenes,2020-04-14,22,2,NA,NA,minsal
Cauquenes,2020-04-15,24,2,NA,NA,minsal
Cauquenes,2020-04-16,28,4,NA,NA,minsal
Cauquenes,2020-04-17,32,4,NA,NA,minsal
Cauquenes,2020-04-18,35.333333333333336,3.3333333333333357,NA,NA,minsal
Cauquenes,2020-04-19,38.666666666666664,3.3333333333333286,NA,NA,minsal
Cauquenes,2020-04-20,42,3.3333333333333357,NA,NA,minsal
Cauquenes,2020-04-21,45,3,NA,NA,minsal
Cauquenes,2020-04-22,48,3,NA,NA,minsal
Cauquenes,2020-04-23,51,3,NA,NA,minsal
Cauquenes,2020-04-24,54,3,NA,NA,minsal
Cerrillos,2020-03-30,0,0,NA,NA,minsal
Cerrillos,2020-03-31,2,2,NA,NA,minsal
Cerrillos,2020-04-01,4,2,NA,NA,minsal
Cerrillos,2020-04-02,6,2,NA,NA,minsal
Cerrillos,2020-04-03,8,2,NA,NA,minsal
Cerrillos,2020-04-04,9.666666666666666,1.666666666666666,NA,NA,minsal
Cerrillos,2020-04-05,11.333333333333332,1.666666666666666,NA,NA,minsal
Cerrillos,2020-04-06,13,1.6666666666666679,NA,NA,minsal
Cerrillos,2020-04-07,18.5,5.5,NA,NA,minsal
Cerrillos,2020-04-08,24,5.5,NA,NA,minsal
Cerrillos,2020-04-09,34.5,10.5,NA,NA,minsal
Cerrillos,2020-04-10,45,10.5,NA,NA,minsal
Cerrillos,2020-04-11,54.666666666666664,9.666666666666664,NA,NA,minsal
Cerrillos,2020-04-12,64.33333333333333,9.666666666666664,NA,NA,minsal
Cerrillos,2020-04-13,74,9.666666666666671,NA,NA,minsal
Cerrillos,2020-04-14,93.5,19.5,NA,NA,minsal
Cerrillos,2020-04-15,113,19.5,NA,NA,minsal
Cerrillos,2020-04-16,137,24,NA,NA,minsal
Cerrillos,2020-04-17,161,24,NA,NA,minsal
Cerrillos,2020-04-18,178.66666666666666,17.666666666666657,NA,NA,minsal
Cerrillos,2020-04-19,196.33333333333331,17.666666666666657,NA,NA,minsal
Cerrillos,2020-04-20,214,17.666666666666686,NA,NA,minsal
Cerrillos,2020-04-21,230.5,16.5,NA,NA,minsal
Cerrillos,2020-04-22,247,16.5,NA,NA,minsal
Cerrillos,2020-04-23,263.5,16.5,NA,NA,minsal
Cerrillos,2020-04-24,280,16.5,NA,NA,minsal
Cerro Navia,2020-03-30,19,0,NA,NA,minsal
Cerro Navia,2020-03-31,29.5,10.5,NA,NA,minsal
Cerro Navia,2020-04-01,40,10.5,NA,NA,minsal
Cerro Navia,2020-04-02,53,13,NA,NA,minsal
Cerro Navia,2020-04-03,66,13,NA,NA,minsal
Cerro Navia,2020-04-04,76.33333333333333,10.333333333333329,NA,NA,minsal
Cerro Navia,2020-04-05,86.66666666666666,10.333333333333329,NA,NA,minsal
Cerro Navia,2020-04-06,97,10.333333333333343,NA,NA,minsal
Cerro Navia,2020-04-07,115,18,NA,NA,minsal
Cerro Navia,2020-04-08,133,18,NA,NA,minsal
Cerro Navia,2020-04-09,154,21,NA,NA,minsal
Cerro Navia,2020-04-10,175,21,NA,NA,minsal
Cerro Navia,2020-04-11,194,19,NA,NA,minsal
Cerro Navia,2020-04-12,213,19,NA,NA,minsal
Cerro Navia,2020-04-13,232,19,NA,NA,minsal
Cerro Navia,2020-04-14,264.5,32.5,NA,NA,minsal
Cerro Navia,2020-04-15,297,32.5,NA,NA,minsal
Cerro Navia,2020-04-16,336.5,39.5,NA,NA,minsal
Cerro Navia,2020-04-17,376,39.5,NA,NA,minsal
Cerro Navia,2020-04-18,409,33,NA,NA,minsal
Cerro Navia,2020-04-19,442,33,NA,NA,minsal
Cerro Navia,2020-04-20,475,33,NA,NA,minsal
